CSAPÁGYAK	GOLYÓS CSAPÁGY	MÉLYHORNYÚ GOLYÓSCSAPÁGY	EGYSORÚ MÉLYHORNYÚ GOLYÓSCSAPÁGY	BECO fagyálló egysorú mélyhornyú golyóscsapágy
		Szigetelőszalag 18mm x 20m, különböző színek
	AKTIVÁTOR, PRIMER	LOCTITE kötésgyorsító aktivátor anaerob termékhez
		LOCTITE kötésgyorsító pillanatragasztókhoz
		LOCTITE pillanatragasztó alapozó műanyagokhoz
	TISZTÍTÁS, ZSÍRTALANÍTÁS	FELÜLET TISZTÍTÁS	Ipari géptisztító géprongy
			Ipari géptisztító géprongy, 200-250 lap
			Ipari géptisztító kendő 28x38cm, 400lap, perforált
			Ipari géptisztító kendő 28x38cm, 500lap
			Ipari géptisztító kendő 28x38cm, 500lap, kreppelt
			LOCTITE 5way spray (ken, tisztít, szárít, véd, old)
			LOCTITE általános tisztító műanyaghoz
			LOCTITE általános tisztító spray műanyaghoz
			LOCTITE biológiailag lebomló vízbázisú általános tisztító
			LOCTITE fék- és kuplungtisztító 500ml
			LOCTITE habképző tisztító spray
			LOCTITE oldószer alapú aceton tisztitó spray
			LOCTITE oldószer alapú karburátor tisztító spray
			LOCTITE oldószer alapú kontakt tisztitó spray
			LOCTITE ragasztó és tömítés eltávolító fémtisztító
			LOCTITE tisztitó fémhez, műanyaghoz
			LOCTITE tisztitó spray fémhez, műanyaghoz
			MOTIP féktisztító spray
			MOTIP klímatisztitó, narancs,levendula,citrom,alma
			MOTIP kontakttisztító spray
			MOTIP metrica eltávolító spray 500 ML
			Nyári szélvédőmosó (5 liter)
			OKS univerzális tisztító spray 500ml
			Téli szélvédőmosó -21 C°-ig (5 liter)
			WD-40 univerzális olajozó, rozsdaoldó spray
			WD-40 univerzális olajozó, rozsdaoldó, 5 liter
		KÉZTISZTÍTÁS, KÉZÁPOLÁS	CFA kéztisztító, glicerines kézmosó paszta 400ml
			CFA körömvirágos kézkrém
			Falitartó a 4L Goldhand speziel kéztisztítóhoz
			FAVORIT alkohol alapú kézfertőtlenítő
			Goldhand speziel kéztisztító krém, 4L pumpa nélkül
			Goldhand speziel kéztisztító krém, 500ml pumpás
			ISOLDA láthatatlan kesztyű
			LOCTITE előnedvesített tisztító törlőkendő 70db
			LOCTITE kéztisztító (citrusolaj,aloe vera,lanolin)
			Pumpa a 4L Goldhand speziel kéztisztító krémhez
	ZSÍR, OLAJ	CX80 kerékpárokhoz lánckenő olaj 100ml
		CX80 kerékpárokhoz száraz lánckenő spray 150ml
		CX80 kerékpárokhoz száraz lánckenő spray 500ml
		Grafit tartalmú szilikonzsír 500g (-40 +200 °C)
		GRAFITOS ZSÍR
		Kenőanyag 500 gr
		Lágy szilikonzsír 500g (-40 +200 °C)
		Lágy szilikonzsír 50g (-40 +200 °C)
		LOCTITE 5way spray (ken, tisztít, szárít, véd, old)
		LOCTITE ásványiolaj alapű csapágyzsír 150°C-ig
		LOCTITE nagyteljesítményű kenőzsír 200°C-ig
		LOCTITE szilikonalapú élelmiszeripari kenőanyag
		MOTIP fehér zsír spray
		MOTIP lánckenő zsír spray
		MOTIP száraz teflon (PTFE) spray
		MOTIP teflon (PTFE) kenőolaj spray
		MOTIP vazelin spray
		Műszerolaj
		OKS magas hőmérsékletű láncolaj, élelmiszeripari
		OKS MULTI OLAJ, Spray 400ml
		OKS multi-szilikon zsír, NLGI 3, 80ml-es tubus
		OKS nyomásálló, hosszú élettartamú MoS2 kenőanyag
		OKS szintetikus hőálló zsír 200°C-ig 400ml
		OKS tapadókenőanyag PTFE-vel 400ml
		OKS zsírzópisztoly (lökettérfogat: 1,9ccm)
		SKF általános élelmiszeripari kenőzsír
		SKF általános ipari és autóipari csapágyzsír NLGI2
		SKF általános ipari és autóipari csapágyzsír NLGI3
		SKF beszerelő folyadék hidr. berendezéshez (1L)
		SKF beszerelő folyadék hidr. berendezéshez (205L)
		SKF beszerelő folyadék hidr. berendezéshez (5L)
		SKF biológiailag lebomló szintetikus csapágyzsír
		SKF csapágyzsír elektromos motorokhoz
		SKF csapágyzsír magas viszkozitású nagy terh.+hő
		SKF csapágyzsír nagy terhelés különösen nyomásálló
		SKF csapágyzsír nagy terhelésre és nyomásra
		SKF csapágyzsír nagy terhelésre, széles hőmérs.tar
		SKF csapágyzsír rendkívül magas hőmérs. 200-260°C
		SKF elektromechanikus egypontos aut.kenőberendezés
		SKF élelmiszerbarát olaj
		SKF gázhajtású egypontos automata kenőberendezés
		SKF kenőzsír tengelykapcsolókhoz
		SKF kiszerelő folyadék hidr. berendezéshez (5L)
		SKF lánckenő olaj (közepes hő, poros körülmény)
		SKF lánckenő olaj magas hőmérsékletre
		SKF magas viszkozitású zsír MoS2 + grafit tartalmú
		SKF MultiPoint aut. kenőberendezés
		SKF nagyteljesítményű polikarbamid csapágyzsír
		SKF rendkívül magas viszkozitású zsír
		SKF rendkívül nyomásálló csapágyzsír, alacsony hőm
		SKF súrlódásikorrózió-gátló paszta
		SKF vízálló, rozsdagátló autóipari csapágyzsír
		SKF zsír alacsony hőmérs., extrém magas fordulat
		Teflon tartalmú lágy szilikonzsír 100g -40 +200 °C
		Teflontartalmú feniles szilikonzsír 100g -40+200°C
		Teflontartalmú feniles szilikonzsír 500g -40+200°C
		Teflontartalmú feniles szilikonzsír 50g -40+200°C
		WD-40 univerzális olajozó, rozsdaoldó spray
		WD-40 univerzális olajozó, rozsdaoldó, 5 liter
		Zárolajzó jégoldó spray 50ml
	KARBANTARTÁSI TERMÉKEK	GCE száraz jelölőfesték, piros
		Jégoldó
		LOCTITE -43°C-ig fagyasztó, csavarlazító spray
		LOCTITE 5way spray (ken, tisztít, szárít, véd, old)
		LOCTITE általános tisztító műanyaghoz
		LOCTITE általános tisztító spray műanyaghoz
		LOCTITE csavarlazító és rozsdaoldó spray
		LOCTITE ékszíj csúszásgátló és karbantartó spray
		LOCTITE habképző tisztító spray
		LOCTITE hátsó ablakmelegítő javító
		LOCTITE kerámia védőbevonat spray
		LOCTITE korróziógátló bevonat spray
		LOCTITE lánckenő spray
		LOCTITE MoS2 tartalmú berágódásgátló spray
		LOCTITE oldószer alapú aceton tisztitó spray
		LOCTITE oldószer alapú karburátor tisztító spray
		LOCTITE oldószer alapú kontakt tisztitó spray
		LOCTITE PATTEX cipőragasztó
		LOCTITE PATTEX PALMATEX univerzális erősragasztó
		LOCTITE réz- és grafittartalmú berágódásgátló spray
		LOCTITE szivárgásjelső spray
		LOCTITE tisztitó spray fémhez, műanyaghoz
		LOCTITE vágó-fúró-üregelő spray
		MOTIP csavarlazító spray
		MOTIP ékszíj csúszásgátló spray
		MOTIP fehér zsír spray
		MOTIP féktisztító spray
		MOTIP horgany spray
		MOTIP jégoldó
		MOTIP klímatisztitó, narancs,levendula,citrom,alma
		MOTIP kontakttisztító spray
		MOTIP lánckenő spray
		MOTIP metrica eltávolító spray 500 ML
		MOTIP motorindító spray 500 ml
		MOTIP ragasztó spray
		MOTIP réz spray
		MOTIP száraz teflon (PTFE) spray
		MOTIP szilikon spray
		MOTIP szilikonmentes műszerfalápoló 500 ml
		MOTIP teflon (PTFE) kenőolaj spray
		MOTIP vágó-fúró-üregelő spray
		MOTIP vazelin spray
		Műszerolaj
		NICRO csavarlazító spray, MoS2 adalékkal
		NICRO szerelöpaszta spray, 1200°C
		NICRO vágó-fúró-üregelő spray
		Nyári szélvédőmosó (5 liter)
		OKS fehér fémmentes univerzális szerelőpaszta 250g
		OKS fehér fémmentes univerzális szerelőpaszta 80ml
		OKS fehér fémmentes univerzális szerelőpaszta400ml
		OKS fényes hideghorgany spray 400ml
		OKS hűtő / fagyasztó spray 400ml
		OKS nagynyomású levegő spray 400ml
		OKS rézpaszta nagyteljesítményű korrózióvédelemmel
		OKS szilikonos leválasztóanyag 400ml
		OKS szivárgásvizsgáló folyadék spray 400ml
		OKS univerzális tisztító spray 500ml
		OKS vizesbázisú hegesztő leválasztóanyag, 400ml
		Téli szélvédőmosó -21 C°-ig (5 liter)
		Zárolajzó jégoldó spray 50ml
	ADAGOLÓ ESZKÖZ	LOCTITE kézi adagolópisztoly 50ml 1:1, 2:1, 10:1
		SKF akkumulátoros zsírzópumpa
		Sziloplaszt kinyomó

ZSÍRZÁSTECHNIKA	Gyorscsatlakozós 4 pofás zsírzófej M10x1
	Hajlított, merev zsirzószár
	Külső kúpos zsírzófej
	Külső kúpos zsírzófej, csúcsos kiképzéssel
	Olajzó kanna flexibilis csővel
	Olajzó kanna hajlított merev fém olajzószárral
	PRESSOL kézi olajpumpa
	PRESSOL olajzó pumpa
	PRESSOL zsírzópisztoly+merev+flexibilis szár
	SKF akkumulátoros zsírzópumpa
	SKF alsó védőelem automata kenőberendezéshez
	SKF belső menetes csőcsatlakozó G1/4
	SKF csapágyzsír feltöltő
	SKF csatlakozó G1/4 - 1/4UNF
	SKF csatlakozó G1/4 - G1/2
	SKF csatlakozó G1/4 - G1/4
	SKF csatlakozó G1/4 - G1/8
	SKF csatlakozó G1/4 - G3/8
	SKF csatlakozó G1/4 - M10
	SKF csatlakozó G1/4 - M10x1
	SKF csatlakozó G1/4 - M12
	SKF csatlakozó G1/4 - M12x1.5
	SKF csatlakozó G1/4 - M6
	SKF csatlakozó G1/4 - M8
	SKF csatlakozó G1/4 - M8x1
	SKF csőtoldat 35mm
	SKF csőtoldat 50mm
	SKF egykezes zsírzópisztoly + flexi szár
	SKF egykezes zsírzópisztoly + flexi szár
	SKF extra erős rugalmas tömlő 1000mm hosszú, 6x4mm
	SKF felvonó kefe olaj alkalmazásokhoz G1/4 5-16mm
	SKF flexibilis nagynyomású cső, 500mm
	SKF kefe olaj alkalmazásokhoz G1/4 30x100mm
	SKF kefe olaj alkalmazásokhoz G1/4 30x40mm
	SKF kefe olaj alkalmazásokhoz G1/4 30x60mm
	SKF konzol automata kenőberendezéshez
	SKF könyök csatlakozó 45°
	SKF könyök csatlakozó 90°
	SKF külső menetes csőcsatlakozó G1/4
	SKF külső menetes csőcsatlakozó G1/4 6x4 tömlőhöz
	SKF külső menetes csőcsatlakozó G1/8 6x4 tömlőhöz
	SKF külső menetes csőcsatlakozó G3/8
	SKF merev zsírzószár
	SKF rögzítőelem automata kenőberendezéshez 50mm
	SKF rögzítőelem automata kenőberendezéshez 63mm
	SKF rugalmas tömlő 1000mm hosszú, 8x6mm
	SKF rugalmas tömlő 5000mm hosszú, 8x6mm
	SKF tartólemez visszacsapó szeleppel, olajkenéshez
	SKF TLSD akkucsomag (4.5V, 2.7Ah / Alkáli mangán)
	SKF többpontos automata kenőberendezés
	SKF visszacsapó szelep G1/4
	SKF visszacsapó szelep G1/8
	SKF Y csatlakozó
	SKF zsírmennyiség mérő
	SKF zsírtöltő pumpa 265-285mm átmérőjű hordóhoz
	SKF zsírtöltő pumpa 350-385mm átmérőjű hordóhoz
	SKF zsírzófej készlet
	SKF zsírzópisztoly (lökettérfogat: 0,9ccm)
	SKF zsírzópisztoly készlet
	SKF zsírzópisztoly+flexi szár (lökettérf.:1,5ccm)
	SKF zsírzópisztoly+merev szár (lökettérf.:1,5ccm)
	SKF zsírzópumpa 180kg-os hordóhoz
	SKF zsírzópumpa 18kg-os hordóhoz
	SKF zsírzópumpa 50kg-os hordóhoz
	SKF zsírzószárhoz fej
	SKF zsírzószem készlet
	SKF zsírzószem védőkupak és címketartó, 50db
	SKF/LINCOLN professzionális kézizsírzó szem
	SKF/LINCOLN professzionális olajzópumpa
	SKF/LINCOLN professzionális zsírzó pisztoly
	Teleszkópos olajozó- és zsírzóprés, acél, 150 cm3
	Teleszkópos olajozó- és zsírzóprés, acél, 250 cm3
	Teleszkópos olajozó- és zsírzóprés, acél, 80 cm3
	Zsírzófej 4 pofás (1077600-1 A 90°)
	Zsírzófej kupakkal (átmérő: 10mm)
	Zsírzófej kupakkal (átmérő: 16mm)
	Zsírzófej kupakkal (átmérő: 22mm)
	Zsírzószárhoz 4 pofás zsírzófej
	Zsírzótömlő, flexibilis

KÖTŐELEMEK, GÉPÉPÍTŐ ELEMEK	HATLAPFEJŰ CSAVAR
	BELSŐ KULCSNYÍLÁSÚ CSAVAR	HENGERES FEJŰ
		SÜLLYESZTETT FEJŰ
		FÉLGÖMBFEJŰ
	HERNYÓ CSAVAR	TÖLCSÉRES VÉGŰ
		LAPOS VÉGŰ
		KÚPOS VÉGŰ
		GOLYÓS VÉGŰ
	ANYA	NORMÁL
		ÖNZÁRÓ
		TENGELYANYA
	ALÁTÉT	LAPOS	Alumínium tömítőgyűrű, alátét
			Kompenzációs lemez
			Réz tömítőgyűrű, alátét
		FAKÖTÉSŰ
		RUGÓS
		FOGAZOTT
		HÉZAGOLÓ GYŰRŰ
		KOMPENZÁCIÓS LEMEZ	Kompenzációs lemez
		TÁNYÉRRUGÓ
		SCHNORR
		NORD-LOCK
		GUMÍROZOTT ALÁTÉT	Gumírozott alátét / USIT-ring / csavartömítés, NBR
			SIMRIT Usitring EPDM70, 291 fekete 1.4404
			SIMRIT Usitring EPDM70, fekete, kívül gumírozott
	MENETES SZÁL
	SZEMES CSAVAR
	SZEGECSEK, CSAPOK, SZEGEK	ILLESZTŐSZEG
		SASSZEG
		RUGÓS BIZTOSÍTÓTŰ
		RETESZ, ÉK
	GOLYÓS BETÉT	ALWAYSE golyós betét
	GUMIBAK	1-ES TÍPUS
		2-ES TÍPUS
		3-AS TÍPUS
		4-ES TÍPUS
		5-ÖS TÍPUS
	BILINCS	NORMA benzincsőbilincs
		NORMA csuklós-csapos szorítóbilincs
		NORMA szorítóbilincs
		NORMA szorítóbilincs (rozsdamentes)
	ZÁRTSZELVÉNY- ÉS CSŐVÉG DUGÓ
	MAROKCSAVAR ÉS MAROKANYA

KEREKEK ÉS GÖRGŐK	BÚTORGÖRGŐ	TENTE befeszítőcsap zártszelvénybe
		TENTE csap bútorgörgőhöz
		TENTE fixvillás görgő, PA
		TENTE forgóvillás görgő, PA
		TENTE kerékfékes bútorgörgő
		TENTE önbeálló bútorgörgő
	IPARI GÖRGŐ	KÜLTÉRI KERÉK	TENTE fixvillás görgő, golyóscsapágy
			TENTE fixvillás görgő, PA, siklócsapágy
			TENTE fixvillás görgő, PA, tűgörgős csapágy
			TENTE fixvillás görgő, PP, siklócsapágy
			TENTE fixvillás görgő, PP, tűgörgős csapágy
			TENTE fixvillás görgő, PU, golyóscsapágy
			TENTE fixvillás görgő, PU, tűgörgős csapágy
			TENTE fixvillás görgő, siklócsapágy
			TENTE fixvillás görgő, tűgörgős csapágy
			TENTE önbeálló görgő, golyóscsapágy
			TENTE önbeálló görgő, golyóscsapágy, elektr.vez.
			TENTE önbeálló görgő, PA, siklócsapágy
			TENTE önbeálló görgő, PA, tűgörgős csapágy
			TENTE önbeálló görgő, PP, siklócsapágy
			TENTE önbeálló görgő, PU, golyóscsapágy
			TENTE önbeálló görgő, siklócsapágy
			TENTE önbeálló görgő, tűgörgős csapágy
			TENTE önbeálló ikerkerekes görgő, elektr.vez.
			TENTE totálfékes görgő, golyóscsapágy, elektr.vez.
			TENTE totálfékes görgő, PA, siklócsapágy
			TENTE totálfékes görgő, PA, tűgörgős csapágy
			TENTE totálfékes görgő, PP, tűgörgős csapágy
			TENTE totálfékes görgő, PU, golyóscsapágy
			TENTE totálfékes görgő, PU, tűgörgős csapágy
			TENTE totálfékes görgő, siklócsapágy
			TENTE totálfékes görgő, tűgörgős csapágy
		BELTÉRI NYOMMENTES KERÉK	TENTE 4680-as önbeálló villa
			TENTE 4687-es totálfékes villa
			TENTE 8470-es önbeálló villa
			TENTE 8477-es totálfékes villa
			TENTE 8478-as fix villa
			TENTE fixvillás görgő, NYM
			TENTE fixvillás görgő, NYM, golyóscsapágy
			TENTE fixvillás görgő, NYM, tűgörgős cs., elektr.vez.
			TENTE fixvillás görgő, NYM, tűgörgős csapágy
			TENTE fixvillás ikerkerekes görgő, PU, golyóscs.
			TENTE fixvilláss görgő, NYM
			TENTE fixvilláss görgő, NYM, elektr.vez.
			TENTE fixvilláss görgő, NYM, golyóscsapágy
			TENTE forgóvillás fotelgörgő
			TENTE kerékfékes fotelgörgő
			TENTE kerékfékes fotelgörgő, elektr.vez.
			TENTE kerékfékes görgő, NYM
			TENTE kerékfékes görgő, NYM, elektr.vez.
			TENTE kerékfékes görgő, NYM, golyóscsapágy
			TENTE kerékfékes ikerkerekes görgő, NYM
			TENTE kerékfékes ikerkerekes görgő, NYM, golyóscs.
			TENTE önbeálló görgő, NYM
			TENTE önbeálló görgő, NYM, elektr.vez.
			TENTE önbeálló görgő, NYM, golyóscsapágy
			TENTE önbeálló görgő, NYM, tűgörgős csapágy
			TENTE önbeálló görgő, PA villa, golyóscsapágy
			TENTE önbeálló görgő, PA villa, siklócsapágy
			TENTE önbeálló ikerkerekes görgő, NYM
			TENTE önbeálló ikerkerekes görgő, NYM, elektr.vez.
			TENTE önbeálló ikerkerekes görgő, NYM, golyóscs.
			TENTE önbeálló ikerkerekes görgő, PU, golyóscs.
			TENTE RM fixvillás görgő, NYM
			TENTE RM fixvillás görgő, NYM, elektr.vez.
			TENTE RM fixvillás görgő, NYM, golyóscsapágy
			TENTE RM fixvillás görgő, NYM, tűgörgős csapágy
			TENTE RM fixvillás görgő, PA, siklócsapágy
			TENTE RM fixvillás görgő, PA, tűgörgős csapágy
			TENTE RM fixvillás görgő, PU, tűgörgős csapágy
			TENTE RM kerékfékes görgő, NYM
			TENTE RM kerékfékes görgő, NYM, elektr.vez.
			TENTE RM önbeálló görgő, 250°C
			TENTE RM önbeálló görgő, NYM
			TENTE RM önbeálló görgő, NYM, elektr.vez.
			TENTE RM önbeálló görgő, NYM, golyóscsapágy
			TENTE RM önbeálló görgő, NYM, tűgörgős csapágy
			TENTE RM önbeálló görgő, PA, siklócsapágy
			TENTE RM önbeálló görgő, PA, tűgörgős csapágy
			TENTE RM önbeálló görgő, PU, tűgörgős csapágy
			TENTE RM totálfékes görgő, NYM
			TENTE RM totálfékes görgő, NYM, elektr.vez.
			TENTE RM totálfékes görgő, NYM, golyóscsapágy
			TENTE RM totálfékes görgő, NYM, tűgörgős csapágy
			TENTE RM totálfékes görgő, PA, siklócsapágy
			TENTE RM totálfékes görgő, PA, tűgörgős csapágy
			TENTE RM totálfékes görgő, PU, tűgörgős csapágy
			TENTE rozsdamentes totálfékes görgő
			TENTE totálfékes görgő, NYM
			TENTE totálfékes görgő, NYM, elektr.vez.
			TENTE totálfékes görgő, NYM, golyóscsapágy
			TENTE totálfékes görgő, NYM, tűgörgős csapágy
			TENTE totálfékes görgő, PA villa, golyóscsapágy
			TENTE totálfékes görgő, PA villa, siklócsapágy
			TENTE totálfékes ikerkerekes görgő, NYM
	KAPUGÖRGŐ	Kapukerék süllyeszthető villaszerkezettel, U profil
		Kapukerék süllyeszthető villaszerkezettel, V profil
		Kapukerék talpas villaszerkezettel, V profil
		Kapukerék tengellyel, U profil
		Kapukerék tengellyel, V profil
		Támasztógörgő

KÉZI SZERSZÁMOK, MŰSZEREK	CSAPÁGYSZERELŐ SZERSZÁM	BAHCO háromkaros csapágylehúzó, 10-60x40mm
		BAHCO háromkaros csapágylehúzó, 10-70x74mm
		BAHCO háromkaros csapágylehúzó, 10-90x84mm
		BAHCO kétkaros csapágylehúzó, 10-60x40mm
		BAHCO kétkaros csapágylehúzó, 10-70x65mm
		BAHCO kétkaros csapágylehúzó, 10-90x84mm
		SKF belső csapágylehúzó készlet, d=30-60mm
		SKF belső csapágylehúzó készlet, d=7-28mm
		SKF belső csapágylehúzó készlet, d=7-60mm
		SKF csapágykihúzó klt. vakfuratos csapágyházakhoz
		SKF csapágyszerelő, csapágyfelütő kalapács
		SKF csapágyszerelő, csapágyfelütő készlet
		SKF háromkaros hidraulikus lehúzó (100kN)
		SKF háromkaros hidraulikus lehúzó (100kN) készlet
		SKF háromkaros hidraulikus lehúzó (75kN)
		SKF háromkaros hidraulikus lehúzó (75kN) készlet
		SKF háromkaros lehúzó (24kN)
		SKF háromkaros lehúzó (34kN)
		SKF háromkaros lehúzó (50kN)
		SKF háromkaros mechanikus lehúzó (120kN)
		SKF háromkaros mechanikus lehúzó (60kN)
		SKF háromkaros mechanikus lehúzó (80kN)
		SKF háromrészes lehúzópofa
		SKF hátsópofás lehúzó (100kN), d=20-100mm
		SKF hátsópofás lehúzó (150kN), d=35-150mm
		SKF hátsópofás lehúzó (30kN), d=7-50mm
		SKF hidraulikus 3 körmös lehúzókészlet
		SKF hidraulikus kombinált csapágylehúzó készlet
		SKF hidraulikus lehúzó L=170, D=290-500
		SKF hidraulikus lehúzó L=350, D=290-500
		SKF hidraulikus lehúzó L=570, D=310-506
		SKF hidraulikus pumpa 100MPa
		SKF hidraulikus pumpa 50MPa
		SKF hidraulikus pumpa, 100MPa
		SKF hidraulikus pumpa, 100MPa digit. nyomásmérővel
		SKF hidraulikus pumpa, 150MPa
		SKF hidraulikus pumpa, 300MPa
		SKF hidraulikus pumpa, 400MPa
		SKF hidraulikus rásegítésű lehúzó L=140, D=310-506
		SKF hidraulikus rásegítésű lehúzó L=170, D=290-500
		SKF hidraulikus rásegítésű lehúzó L=264, D=195-386
		SKF hidraulikus rásegítésű lehúzó L=320, D=310-506
		SKF hidraulikus rásegítésű lehúzó L=350, D=290-500
		SKF hidraulikus rásegítésű lehúzó L=570, D=310-506
		SKF hidraulikus rásegítésű lehúzó L=600, D=290-500
		SKF kétkaros lehúzó (18kN)
		SKF kétkaros lehúzó (6kN)
		SKF kombi (lehúzó és felütő) készlet
		SKF megfordítható pofás lehúzó
		SKF megfordítható pofás lehúzó extra hosszú karral
		SKF megfordítható pofás lehúzó klt.
		SKF megfordítható pofás lehúzó klt. extra hosszú
		SKF mélyhornyú golyóscsapágy-kihúzó készlet
		SKF nagy teljesítményű háromkaros lehúzó (100kN)
		SKF nagy teljesítményű háromkaros lehúzó (150kN)
		SKF nagy teljesítményű háromkaros lehúzó (60kN)
		SKF olajinjektor
		SKF olajpumpa
	MŰSZEREK	POWER-CHECK II. 10-75kN Base Unit
		POWER-CHECK II. 2,5-20kN Base Unit
		SKF csúcsminőségű tengelybeállító
		SKF csúcsminőségű tengelybeállító, tartozékokkal
		SKF derékszögű hőszonda kemény felülethez (450°C)
		SKF ékszíjtárcsa beállító, nagy pontosságú
		SKF ékszíjtárcsa- és lánckerék beállító.
		SKF elektronikus sztetoszkóp
		SKF elektronikus sztetoszkóp (csak a szonda)
		SKF elektronikus sztetoszkóp (csak a sztetoszkóp)
		SKF éles hegyű hőszonda félkemény felülethez 600°C
		SKF ellenállás hőmérő
		SKF ellenállás hőmérő ATEX engedéllyel
		SKF endoszkóp, félmerev kábel
		SKF endoszkóp, optikai kábel mozgatható csúccsal
		SKF endoszkóp, rugalmas kábel
		SKF fényvisszaverő
		SKF fordulatszámmérő
		SKF gyorsulásmérő 5méter beépített fonott kábellel
		SKF hangnyomásmérő
		SKF hőmérő, tapintós, LCD kijelző
		SKF hőszonda
		SKF huzalszonda kerémia szigeteléssel (1350°C)
		SKF infravörös és tapintó hőmérő
		SKF infravörös és tapintó hőmérő (nagy pontosságú)
		SKF infravörös és tapintó hőmérő készlet
		SKF infravörös hőmérő
		SKF Inspector 400 Ultrahangos szonda
		SKF kóboráram érzékelő (elektr. kisülés detektor)
		SKF környezeti hőszonda
		SKF kúposság mérő szerszám
		SKF kúposságmérő szerszám
		SKF lézeres tengelybeállító (okos)
		SKF mágneses hőszonda kemény felülethez (240°C)
		SKF MCA hosszabbítókábellel ellátott érzékelő klt
		SKF multifunkcionális digitális fordulatszámmérő
		SKF nagy teljesítményű felületi hőszonda (300°C)
		SKF nyomáskapcsoló
		SKF nyomásmérő
		SKF olajellenőrző készülék
		SKF speciális elektronikus sztetoszkóp
		SKF standard hőszonda kemény felülethez (900°C)
		SKF stroboszkóp fényerősség:5600lx fényforrás:6LED
		SKF stroboszkóp fényerősség:6200lx fényforrás:7LED
		SKF stroboszkóp fényerősség:8000lx fényforr:118LED
		SKF szíjfrekvencia és szíjfeszesség mérő műszer
		SKF szíjfrekvencia mérő műszer,szíjfeszesség mérés
		SKF szivárgáskereső
		SKF vezeték nélküli lézeres tengelybeállító
		SKF vezeték nélküli lézeres tengelybeállító (okos)
		SKF vezetékes lézeres tengelybeállító
		SKF zsírmennyiség mérő
	SZERELÉSTECHNIKAI ESZKÖZÖK, ALKATRÉSZEK	SK30 ADAPTER Without Retention Knob
		SK30 ADAPTER Without Retention Knob (MAS/BT)
		SK40 ADAPTER Without Retention Knob
		SK40 ADAPTER Without Retention Knob (MAS/BT)
		SK50 ADAPTER Without Retention Knob
		SKF akkumulátor 7,5 V 2,2 Ah
		SKF állapotfelügyeleti termék akkumulátor TÖLTŐ
		SKF állítható körmös kulcs, D=20-35mm KM1-KM4
		SKF állítható körmös kulcs, D=35-60mm KM5-KM8
		SKF állítható körmös kulcs, D=60-90mm KM9-KM13
		SKF állítható körmös kulcs, D=90-150mm KM14-KM23
		SKF axiális tengelyanya kulcs
		SKF biztosítócsap készlet (3db) TMMA 3 lehúzóhoz
		SKF biztosítócsap készlet (3db) TMMA 8 lehúzóhoz
		SKF bővítő klt. TMMR-hez (2db 275mm kar + csúcs)
		SKF csatlakozóelem
		SKF csatlakozóelem adapter
		SKF csatlakozótömb
		SKF csatlakozótömb pótalkatrész, nyomásmérő csonk
		SKF csatlakozótömb pótalkatrész, O-gyűrű
		SKF csőbilincs hőszonda (200°C)
		SKF csőtoldat
		SKF forgó hőszonda mozgó/forgó felülethez (200°C)
		SKF függőleges mérőóra hidraulikus anyákhoz
		SKF gáz és folyadék felületi hőszonda (1100°C)
		SKF gáz és folyadék felületi hőszonda (900°C)
		SKF gáz- és folyadékszonda alkatrész
		SKF gyorscsatlakozó
		SKF három bővítőrúd és egy központosító csúcs
		SKF hézagoló lemez 1csomag=10db 100x100x0,05mm
		SKF hézagoló lemez 1csomag=10db 100x100x0,10mm
		SKF hézagoló lemez 1csomag=10db 100x100x0,20mm
		SKF hézagoló lemez 1csomag=10db 100x100x0,25mm
		SKF hézagoló lemez 1csomag=10db 100x100x0,40mm
		SKF hézagoló lemez 1csomag=10db 100x100x0,50mm
		SKF hézagoló lemez 1csomag=10db 100x100x0,70mm
		SKF hézagoló lemez 1csomag=10db 100x100x1,00mm
		SKF hézagoló lemez 1csomag=10db 100x100x2,00mm
		SKF hézagoló lemez 1csomag=10db 100x100x3,00mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,05mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,10mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,20mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,25mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,40mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,50mm
		SKF hézagoló lemez 1csomag=10db 125x125x0,70mm
		SKF hézagoló lemez 1csomag=10db 125x125x1,00mm
		SKF hézagoló lemez 1csomag=10db 125x125x2,00mm
		SKF hézagoló lemez 1csomag=10db 125x125x3,00mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,05mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,10mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,20mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,25mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,40mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,50mm
		SKF hézagoló lemez 1csomag=10db 200x200x0,70mm
		SKF hézagoló lemez 1csomag=10db 200x200x1,00mm
		SKF hézagoló lemez 1csomag=10db 200x200x2,00mm
		SKF hézagoló lemez 1csomag=10db 200x200x3,00mm
		SKF hézagoló lemez 1csomag=10db 50x50x0,05mm
		SKF hézagoló lemez 1csomag=10db 50x50x0,10mm
